,rep,lv,alp,num_cell,error
940,8,4,1000.0,50,140.43281673536518
941,8,4,1000.0,100,122.56049982730889
942,8,4,1000.0,200,131.37037267225745
943,8,4,1000.0,300,130.11256471367867
944,8,4,1000.0,500,127.06823007951184
945,9,1,0.001,50,190.19586056375707
946,9,1,0.001,100,170.48286802705235
947,9,1,0.001,200,136.8797303443719
948,9,1,0.001,300,109.06745130433323
949,9,1,0.001,500,83.98660239275016
950,9,1,0.01,50,185.9252707029
951,9,1,0.01,100,155.72478494398794
952,9,1,0.01,200,138.07976201896722
953,9,1,0.01,300,117.11119145999234
954,9,1,0.01,500,70.78714883465004
955,9,1,0.1,50,165.54401175188465
956,9,1,0.1,100,143.0635845866224
957,9,1,0.1,200,117.95432034150015
958,9,1,0.1,300,94.75111520680164
959,9,1,0.1,500,58.39366184901682
960,9,1,1.0,50,157.48563806954857
961,9,1,1.0,100,148.78324859247707
962,9,1,1.0,200,129.55312320883846
963,9,1,1.0,300,122.10236753649504
964,9,1,1.0,500,64.39647694102989
965,9,1,10.0,50,165.9590318708013
966,9,1,10.0,100,155.29588614585913
967,9,1,10.0,200,149.9938014441832
968,9,1,10.0,300,131.53462666571178
969,9,1,10.0,500,80.35490657383828
970,9,1,100.0,50,156.65974356405633
971,9,1,100.0,100,152.62793325182477
972,9,1,100.0,200,138.90879915413433
973,9,1,100.0,300,124.88431432164144
974,9,1,100.0,500,106.05178128472853
975,9,1,1000.0,50,147.00585738439858
976,9,1,1000.0,100,144.58742763979217
977,9,1,1000.0,200,145.30433936527876
978,9,1,1000.0,300,145.78164036210686
979,9,1,1000.0,500,145.78164036210686
980,9,2,0.001,50,135.41503237837588
981,9,2,0.001,100,113.37351667806493
982,9,2,0.001,200,81.20892024554338
983,9,2,0.001,300,66.77219162049813
984,9,2,0.001,500,49.714567221802675
985,9,2,0.01,50,145.4196324636801
986,9,2,0.01,100,108.83195166991824
987,9,2,0.01,200,84.45504429131856
988,9,2,0.01,300,65.29093443887608
989,9,2,0.01,500,40.14090141177676
990,9,2,0.1,50,141.44474797005745
991,9,2,0.1,100,102.08615148757417
992,9,2,0.1,200,68.13918261657415
993,9,2,0.1,300,43.29629327318868
994,9,2,0.1,500,21.97297345555506
995,9,2,1.0,50,137.41616442017573
996,9,2,1.0,100,135.23641561711378
997,9,2,1.0,200,92.24003728414814
998,9,2,1.0,300,45.18103468894223
999,9,2,1.0,500,23.142700054902004
1000,9,2,10.0,50,157.49780054886017
1001,9,2,10.0,100,147.21112731170348
1002,9,2,10.0,200,107.01156009665084
1003,9,2,10.0,300,59.79281750125458
1004,9,2,10.0,500,24.26174184550079
1005,9,2,100.0,50,160.83119195561494
1006,9,2,100.0,100,146.8239859923752
1007,9,2,100.0,200,122.2935130417258
1008,9,2,100.0,300,68.56925766177193
1009,9,2,100.0,500,51.663470392042285
1010,9,2,1000.0,50,144.7235047503152
1011,9,2,1000.0,100,144.86731479942816
1012,9,2,1000.0,200,145.78164036210686
1013,9,2,1000.0,300,145.42368665257555
1014,9,2,1000.0,500,144.62827272540332
1015,9,4,0.001,50,47.883095186492554
1016,9,4,0.001,100,60.03519567014799
1017,9,4,0.001,200,36.12852048889152
1018,9,4,0.001,300,33.88698957074546
