,repetition,num_cell,cell_size,sparse_freq,alpha,error
412,2,100,7,2,0.01,695.0781967904218
413,2,100,7,5,0.01,1456.369624718624
414,2,200,2,1,0.01,74.11471970260487
415,2,200,2,2,0.01,295.5364906153923
416,2,200,2,5,0.01,522.1466142031242
417,2,200,5,1,0.01,98.54506447524318
418,2,200,5,2,0.01,235.93980143821582
419,2,200,5,5,0.01,288.5275772848508
420,2,200,7,1,0.01,98.0418326695528
421,2,200,7,2,0.01,577.4127634467434
422,2,200,7,5,0.01,1937.3660204033686
423,2,500,2,1,0.01,40.60915762159555
424,2,500,2,2,0.01,56.96111256302513
425,2,500,2,5,0.01,16.32126917866789
426,2,500,5,1,0.01,55.35974037016672
427,2,500,5,2,0.01,12.782213542896477
428,2,500,5,5,0.01,20.50226569118711
429,2,500,7,1,0.01,48.150486762465725
430,2,500,7,2,0.01,12.652155411721441
431,2,500,7,5,0.01,18.869949558161544
432,2,100,2,1,0.1,51.89867527280938
433,2,100,2,2,0.1,63.491771267682225
434,2,100,2,5,0.1,91.51837413209451
435,2,100,5,1,0.1,45.40606416148321
436,2,100,5,2,0.1,94.1689290390147
437,2,100,5,5,0.1,32.26550258945745
438,2,100,7,1,0.1,57.60135965422687
439,2,100,7,2,0.1,93.7772300996651
440,2,100,7,5,0.1,22.6666086064537
441,2,200,2,1,0.1,39.08739769484175
442,2,200,2,2,0.1,42.21722752455959
443,2,200,2,5,0.1,83.38078339027734
444,2,200,5,1,0.1,34.33158693901452
445,2,200,5,2,0.1,22.906121544153333
446,2,200,5,5,0.1,21.654104111004575
447,2,200,7,1,0.1,31.778123467580233
448,2,200,7,2,0.1,40.16590622293593
449,2,200,7,5,0.1,21.739440255936927
450,2,500,2,1,0.1,15.609013074790846
451,2,500,2,2,0.1,12.910452358320994
452,2,500,2,5,0.1,17.908690441509812
453,2,500,5,1,0.1,14.405459160198529
454,2,500,5,2,0.1,14.497187060147015
455,2,500,5,5,0.1,21.24773078174443
456,2,500,7,1,0.1,14.451079986095358
457,2,500,7,2,0.1,14.882344786277857
458,2,500,7,5,0.1,21.192439031613606
459,2,100,2,1,1.0,30.307360469641125
460,2,100,2,2,1.0,29.109339581337448
461,2,100,2,5,1.0,25.591689532098908
462,2,100,5,1,1.0,30.327148454612217
463,2,100,5,2,1.0,24.158792604603484
464,2,100,5,5,1.0,23.0152487471344
465,2,100,7,1,1.0,35.30683216805848
466,2,100,7,2,1.0,24.015213780251408
467,2,100,7,5,1.0,23.331723777286268
468,2,200,2,1,1.0,28.273907947984025
469,2,200,2,2,1.0,20.256324365364307
470,2,200,2,5,1.0,21.21680853846257
471,2,200,5,1,1.0,23.93506762559284
472,2,200,5,2,1.0,19.89595564738339
473,2,200,5,5,1.0,22.640355690636916
474,2,200,7,1,1.0,21.651238727174366
475,2,200,7,2,1.0,19.53515984710561
476,2,200,7,5,1.0,23.035520964250452
477,2,500,2,1,1.0,14.788504421440907
478,2,500,2,2,1.0,15.66326849149869
479,2,500,2,5,1.0,19.69244344470942
480,2,500,5,1,1.0,12.996007385876824
481,2,500,5,2,1.0,17.328149277823318
482,2,500,5,5,1.0,22.446305219182147
483,2,500,7,1,1.0,13.248757104098626
484,2,500,7,2,1.0,17.681989267690593
485,2,500,7,5,1.0,22.807602247353305
486,2,100,2,1,10.0,31.831502420567485
487,2,100,2,2,10.0,24.87708358222398
488,2,100,2,5,10.0,23.299770212314666
489,2,100,5,1,10.0,29.326128050870693
490,2,100,5,2,10.0,22.632502703676785
491,2,100,5,5,10.0,24.303739946131156
492,2,100,7,1,10.0,28.033686767439637
493,2,100,7,2,10.0,23.62230963017638
494,2,100,7,5,10.0,24.584440351945968
495,2,200,2,1,10.0,24.63635861565168
496,2,200,2,2,10.0,21.250446699269173
497,2,200,2,5,10.0,22.866752388184295
498,2,200,5,1,10.0,23.307757362553193
499,2,200,5,2,10.0,21.368869585344008
500,2,200,5,5,10.0,23.878710648955625
501,2,200,7,1,10.0,22.40316206400784
502,2,200,7,2,10.0,20.942930480360683
503,2,200,7,5,10.0,24.44990799633317
504,2,500,2,1,10.0,15.210807209060134
505,2,500,2,2,10.0,18.88953232510575
506,2,500,2,5,10.0,21.343103962843198
507,2,500,5,1,10.0,16.18164114508535
508,2,500,5,2,10.0,19.982728648139336
509,2,500,5,5,10.0,23.72716333336825
510,2,500,7,1,10.0,17.07669087539404
511,2,500,7,2,10.0,20.232859747798056
512,2,500,7,5,10.0,24.33250053517597
513,2,100,2,1,100.0,30.64505748624044
514,2,100,2,2,100.0,26.19813776302087
515,2,100,2,5,100.0,26.263076488482
516,2,100,5,1,100.0,27.40545702573225
517,2,100,5,2,100.0,25.734388277442623
518,2,100,5,5,100.0,26.03025180360466
519,2,100,7,1,100.0,31.33580563567252
520,2,100,7,2,100.0,25.181888018761317
521,2,100,7,5,100.0,27.13563841520293
522,2,200,2,1,100.0,24.570583909682068
523,2,200,2,2,100.0,23.49651838059434
524,2,200,2,5,100.0,25.19752602213585
525,2,200,5,1,100.0,24.511327964794056
526,2,200,5,2,100.0,23.45709010579677
527,2,200,5,5,100.0,25.549234978878722
528,2,200,7,1,100.0,24.556493792832708
529,2,200,7,2,100.0,23.52322331400061
530,2,200,7,5,100.0,26.27296754023593
531,2,500,2,1,100.0,23.127809860217813
532,2,500,2,2,100.0,22.45430743110768
533,2,500,2,5,100.0,23.42814591712969
534,2,500,5,1,100.0,23.099900812309393
535,2,500,5,2,100.0,22.943276225445242
536,2,500,5,5,100.0,25.404878929276737
537,2,500,7,1,100.0,23.661131174734354
538,2,500,7,2,100.0,22.81980607658143
539,2,500,7,5,100.0,26.180911281148635
540,2,100,2,1,1000.0,37.295315179657756
541,2,100,2,2,1000.0,32.06034663170919
542,2,100,2,5,1000.0,31.638100690540515
543,2,100,5,1,1000.0,37.424714367574104
544,2,100,5,2,1000.0,29.378090261671566
545,2,100,5,5,1000.0,30.59346635916431
546,2,100,7,1,1000.0,39.52435340776473
547,2,100,7,2,1000.0,31.114755004413933
548,2,100,7,5,1000.0,30.471843505738033
549,2,200,2,1,1000.0,36.85375581894378
550,2,200,2,2,1000.0,30.968969802610978
551,2,200,2,5,1000.0,29.298848601203133
552,2,200,5,1,1000.0,37.084639331261734
553,2,200,5,2,1000.0,30.462707986111525
554,2,200,5,5,1000.0,29.062625891403957
555,2,200,7,1,1000.0,38.34795050785444
556,2,200,7,2,1000.0,30.085890858460232
557,2,200,7,5,1000.0,30.07111680249951
558,2,500,2,1,1000.0,35.3239867360244
559,2,500,2,2,1000.0,30.810076663124303
560,2,500,2,5,1000.0,28.31325638005746
561,2,500,5,1,1000.0,37.64195221025674
562,2,500,5,2,1000.0,29.918557382964867
563,2,500,5,5,1000.0,29.64360941668596
564,2,500,7,1,1000.0,38.82373126538031
565,2,500,7,2,1000.0,29.768835124837167
566,2,500,7,5,1000.0,29.714243202127943
567,3,100,2,1,0.001,104.90560730788977
568,3,100,2,2,0.001,1074.9869759044605
569,3,100,2,5,0.001,3069.46695311905
570,3,100,5,1,0.001,128.1220147721939
571,3,100,5,2,0.001,2057.89526674765
572,3,100,5,5,0.001,6070.58853283604
573,3,100,7,1,0.001,123.0525912225448
574,3,100,7,2,0.001,1419.0309119728465
575,3,100,7,5,0.001,4717.432753284691
576,3,200,2,1,0.001,127.47013487010413
577,3,200,2,2,0.001,1330.5855723517127
578,3,200,2,5,0.001,1969.057144132873
579,3,200,5,1,0.001,123.56973060528072
580,3,200,5,2,0.001,1519.3079062702122
581,3,200,5,5,0.001,4937.908075314158
582,3,200,7,1,0.001,132.87769101434867
583,3,200,7,2,0.001,1959.7173022485897
584,3,200,7,5,0.001,8774.857092991517
585,3,500,2,1,0.001,113.98264954399251
586,3,500,2,2,0.001,1046.2620163408205
587,3,500,2,5,0.001,1133.1261543957544
588,3,500,5,1,0.001,137.26837168613142
589,3,500,5,2,0.001,1533.2648950836888
590,3,500,5,5,0.001,2293.4191644686357
591,3,500,7,1,0.001,119.70935488086107
592,3,500,7,2,0.001,1314.786716829887
593,3,500,7,5,0.001,4443.037871100306
594,3,100,2,1,0.01,112.31492143105919
595,3,100,2,2,0.01,577.0270710774815
596,3,100,2,5,0.01,979.1072674915945
597,3,100,5,1,0.01,115.22929049739923
598,3,100,5,2,0.01,459.3223733710596
599,3,100,5,5,0.01,538.061404351821
600,3,100,7,1,0.01,125.29376110235756
601,3,100,7,2,0.01,866.6256593304573
602,3,100,7,5,0.01,1626.8860132082896
