,repetition,num_cell,cell_size,sparse_freq,alpha,error
1248,6,100,7,1,10.0,29.659202292268187
1249,6,100,7,2,10.0,23.071866985993346
1250,6,100,7,5,10.0,24.489112922585775
1251,6,200,2,1,10.0,23.572343947845457
1252,6,200,2,2,10.0,20.803007698435557
1253,6,200,2,5,10.0,22.188067770091102
1254,6,200,5,1,10.0,23.84033115293894
1255,6,200,5,2,10.0,20.505293327636682
1256,6,200,5,5,10.0,23.82496403144865
1257,6,200,7,1,10.0,22.5563137090415
1258,6,200,7,2,10.0,21.066479383116675
1259,6,200,7,5,10.0,24.36709647045757
1260,6,500,2,1,10.0,17.916394446517412
1261,6,500,2,2,10.0,19.417179562296777
1262,6,500,2,5,10.0,20.890387733977516
1263,6,500,5,1,10.0,16.902578029869936
1264,6,500,5,2,10.0,20.08277836492574
1265,6,500,5,5,10.0,23.664841216198568
1266,6,500,7,1,10.0,16.455645622758183
1267,6,500,7,2,10.0,20.10722664655206
1268,6,500,7,5,10.0,24.239395963716028
1269,6,100,2,1,100.0,31.439636630443292
1270,6,100,2,2,100.0,27.566671831254784
1271,6,100,2,5,100.0,26.038587271475
1272,6,100,5,1,100.0,28.771497662226817
1273,6,100,5,2,100.0,25.02954342923579
1274,6,100,5,5,100.0,25.73862522471511
1275,6,100,7,1,100.0,30.65187497104923
1276,6,100,7,2,100.0,25.265293022208255
1277,6,100,7,5,100.0,26.615573927758376
1278,6,200,2,1,100.0,27.04061613984638
1279,6,200,2,2,100.0,24.17421590033
1280,6,200,2,5,100.0,24.723981147327315
1281,6,200,5,1,100.0,24.810601379496095
1282,6,200,5,2,100.0,23.451073753416274
1283,6,200,5,5,100.0,25.927970688431767
1284,6,200,7,1,100.0,25.38341064438456
1285,6,200,7,2,100.0,23.65086813861147
1286,6,200,7,5,100.0,26.552985129709825
1287,6,500,2,1,100.0,23.242339931805734
1288,6,500,2,2,100.0,22.52303408077606
1289,6,500,2,5,100.0,23.74652770025565
1290,6,500,5,1,100.0,23.051656858660852
1291,6,500,5,2,100.0,22.575611278586056
1292,6,500,5,5,100.0,25.606153350991367
1293,6,500,7,1,100.0,24.1220542337354
