,rep,lv,alp,num_cell,error
586,12,1,1.0,200,85.96189521908519
587,12,1,1.0,500,44.395527435685736
588,12,1,10.0,50,119.6355180730239
589,12,1,10.0,100,107.08678975346758
590,12,1,10.0,200,85.94106045092441
591,12,1,10.0,500,45.1646588478646
592,12,2,0.01,50,89.26640891317352
593,12,2,0.01,100,61.47299426368196
594,12,2,0.01,200,31.918093225322544
595,12,2,0.01,500,11.838429889187626
596,12,2,0.1,50,89.27756726310623
597,12,2,0.1,100,63.07199527268027
598,12,2,0.1,200,37.26296991450581
599,12,2,0.1,500,17.112162881098296
600,12,2,1.0,50,106.39746618552277
601,12,2,1.0,100,95.38605050280508
602,12,2,1.0,200,62.33273963169496
603,12,2,1.0,500,22.659475794062818
604,12,2,10.0,50,118.38783898662005
605,12,2,10.0,100,97.84731699248044
606,12,2,10.0,200,63.18095229698819
607,12,2,10.0,500,23.06746068186896
608,12,4,0.01,50,24.45976526941565
609,12,4,0.01,100,20.47125797194939
610,12,4,0.01,200,16.72851938758714
611,12,4,0.01,500,11.531811212048273
612,12,4,0.1,50,23.612014915770494
613,12,4,0.1,100,19.50845613284803
614,12,4,0.1,200,15.44685642396434
615,12,4,0.1,500,10.865690785061586
616,12,4,1.0,50,35.02040077742647
617,12,4,1.0,100,26.726724784155433
618,12,4,1.0,200,20.947625379340806
619,12,4,1.0,500,13.312839557454282
620,12,4,10.0,50,50.26160046489491
621,12,4,10.0,100,29.044952476700306
622,12,4,10.0,200,21.903416253057134
623,12,4,10.0,500,13.85109417721235
624,13,1,0.01,50,119.59632053009983
625,13,1,0.01,100,107.12183926525347
626,13,1,0.01,200,86.0032937505867
627,13,1,0.01,500,44.767753744856435
628,13,1,0.1,50,119.5709014828223
629,13,1,0.1,100,107.09731630298566
630,13,1,0.1,200,85.59671192538732
631,13,1,0.1,500,44.57298260379534
632,13,1,1.0,50,119.5646535038373
633,13,1,1.0,100,106.86892661522859
634,13,1,1.0,200,85.86955974732099
635,13,1,1.0,500,44.289891683205305
636,13,1,10.0,50,119.64287981207984
637,13,1,10.0,100,107.12186668558661
638,13,1,10.0,200,86.16046800828096
639,13,1,10.0,500,44.6318959696751
640,13,2,0.01,50,89.16464304068624
641,13,2,0.01,100,61.371868698513715
642,13,2,0.01,200,32.67250309271553
643,13,2,0.01,500,12.020152812627467
644,13,2,0.1,50,89.50347844615416
645,13,2,0.1,100,62.946224301208694
646,13,2,0.1,200,37.04298347618472
647,13,2,0.1,500,16.93247421418134
648,13,2,1.0,50,106.62504749364119
649,13,2,1.0,100,95.10442210926014
650,13,2,1.0,200,63.186044376258096
651,13,2,1.0,500,22.29846279850406
652,13,2,10.0,50,118.61754690056922
653,13,2,10.0,100,97.37614538182649
654,13,2,10.0,200,63.339427316845295
655,13,2,10.0,500,22.46365710437483
656,13,4,0.01,50,24.66319596729193
657,13,4,0.01,100,20.59286566588069
658,13,4,0.01,200,16.745530286509773
659,13,4,0.01,500,11.63828150566179
660,13,4,0.1,50,23.522465133714128
661,13,4,0.1,100,19.718136640340504
662,13,4,0.1,200,15.936342324490573
663,13,4,0.1,500,10.577539695425434
664,13,4,1.0,50,34.78971371832524
665,13,4,1.0,100,26.631251859273178
666,13,4,1.0,200,20.900580351588403
667,13,4,1.0,500,13.682207869887966
668,13,4,10.0,50,50.64000255434051
669,13,4,10.0,100,28.94024440859896
670,13,4,10.0,200,22.418308306666756
671,13,4,10.0,500,13.900083945041455
672,14,1,0.01,50,119.60529212087697
673,14,1,0.01,100,107.12132858697434
674,14,1,0.01,200,85.95364343666789
675,14,1,0.01,500,44.72030651867797
676,14,1,0.1,50,119.49595943307581
677,14,1,0.1,100,107.00537211756156
678,14,1,0.1,200,85.90545756063693
679,14,1,0.1,500,44.08418370215725
680,14,1,1.0,50,119.66642507955521
681,14,1,1.0,100,107.05463164500044
682,14,1,1.0,200,85.71082972734571
683,14,1,1.0,500,44.71935680732112
684,14,1,10.0,50,119.52751782942343
685,14,1,10.0,100,107.01030442719558
686,14,1,10.0,200,86.03892975549893
687,14,1,10.0,500,45.24249563637566
688,14,2,0.01,50,89.80791508938071
689,14,2,0.01,100,61.702951801488766
690,14,2,0.01,200,33.15928021964679
691,14,2,0.01,500,11.9872437068841
692,14,2,0.1,50,89.65486273185914
693,14,2,0.1,100,62.426913138066936
694,14,2,0.1,200,36.588231244744485
695,14,2,0.1,500,16.94611716569339
